ts_code,security_name,trade_date,close,pct_chg,amount,record_status,frequency,timezone,as_of,price_basis,amount_unit,source_api,source_url,retrieved_at,data_nature
300750.SZ,宁德时代,2024-08-13,173.78,2.8284,3336604.796,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-13,1423.01,-0.9115,2317037.756,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-13,40.78,0.3939,677002.646,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-14,60.9,-0.7497,685993.302,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-14,124.33,-1.0111,1181885.782,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-14,226.6,-0.9312,1276584.732,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-14,172.21,-0.9034,1720375.362,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-14,1413.3,-0.6824,1898377.426,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-14,40.49,-0.7111,838935.306,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-15,61.0,0.1642,1166672.167,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-15,124.95,0.4987,1395432.332,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-15,231.49,2.158,2039684.342,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-15,173.4,0.691,2511442.939,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-15,1426.89,0.9616,3275699.572,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-15,41.32,2.0499,2202784.576,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-16,61.74,1.2131,1112521.867,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-16,125.01,0.048,1211693.479,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-16,235.11,1.5638,2406276.094,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-16,173.62,0.1269,1941327.489,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-16,1431.2,0.3021,2349825.846,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-16,41.61,0.7018,1119345.318,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-19,62.36,1.0042,1075574.308,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-19,123.95,-0.8479,1732841.551,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-19,235.42,0.1319,1662452.527,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-19,175.6,1.1404,2473581.501,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-19,1425.44,-0.4025,2942106.435,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-19,42.07,1.1055,1209599.526,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-20,63.02,1.0584,1623775.567,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-20,123.15,-0.6454,1352259.415,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-20,236.48,0.4503,1475807.676,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-20,174.87,-0.4157,1475662.466,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-20,1422.72,-0.1908,2644814.344,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-20,41.92,-0.3565,1230963.341,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-21,63.16,0.2222,1337959.065,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-21,122.2,-0.7714,1189648.677,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-21,241.0,1.9114,2658947.674,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-21,174.01,-0.4918,1940113.038,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-21,1417.58,-0.3613,2144746.551,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-21,41.97,0.1193,989256.297,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-22,64.09,1.4725,1597113.183,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-22,120.99,-0.9902,2234186.008,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-22,240.52,-0.1992,1506260.848,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-22,178.8,2.7527,3536569.764,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-22,1410.05,-0.5312,2750868.073,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-22,41.71,-0.6195,1275507.522,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-23,65.46,2.1376,1895805.009,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-23,121.11,0.0992,1078393.647,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-23,239.34,-0.4906,1193437.03,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-23,181.8,1.6779,3332172.741,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-23,1414.99,0.3503,2166499.202,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-23,43.35,3.9319,4271882.126,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-26,66.32,1.3138,2241141.518,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-26,118.12,-2.4688,2429417.311,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-26,239.41,0.0292,1354660.288,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2024-08-26,183.92,1.1661,2717728.514,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2024-08-26,1412.0,-0.2113,2207595.461,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2024-08-26,43.35,0.0,2059591.116,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2024-08-27,65.99,-0.4976,1590912.374,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2024-08-27,117.7,-0.3556,1831272.407,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2024-08-27,240.8,0.5806,1219258.016,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
